mun_cod;municipio;uf;pais
316480;SAO SEBASTIAO DO RIO PRETO;MG;Brasil
316490;SAO SEBASTIAO DO RIO VERDE;MG;Brasil
316510;SAO TOMAS DE AQUINO;MG;Brasil
316530;SAO VICENTE DE MINAS;MG;Brasil
316550;SARDOA;MG;Brasil
316555;SETUBINHA;MG;Brasil
316557;SENADOR AMARAL;MG;Brasil
316560;SENADOR CORTES;MG;Brasil
316590;SENADOR MODESTINO GONCALVES;MG;Brasil
316600;SENHORA DE OLIVEIRA;MG;Brasil
316640;SERITINGA;MG;Brasil
316650;SERRA AZUL DE MINAS;MG;Brasil
316660;SERRA DA SAUDADE;MG;Brasil
316670;SERRA DOS AIMORES;MG;Brasil
316695;SERRANOPOLIS DE MINAS;MG;Brasil
316710;SERRO;MG;Brasil
316720;SETE LAGOAS;MG;Brasil
316760;SIMONESIA;MG;Brasil
316790;TABULEIRO;MG;Brasil
316800;TAIOBEIRAS;MG;Brasil
353630;PATROCINIO PAULISTA;SP;Brasil
353690;PEDRANOPOLIS;SP;Brasil
353730;PENAPOLIS;SP;Brasil
353770;PIACATU;SP;Brasil
353820;PINHALZINHO;SP;Brasil
110003;CABIXI;RO;Brasil
110014;NOVA BRASILANDIA D'OESTE;RO;Brasil
110090;CASTANHEIRAS;RO;Brasil
110146;PIMENTEIRAS DO OESTE;RO;Brasil
110155;TEIXEIROPOLIS;RO;Brasil
333333;PATERRA;TE;Brasil
130070;BOCA DO ACRE;AM;Brasil
130360;SANTA ISABEL DO RIO NEGRO;AM;Brasil
150110;BAGRE;PA;Brasil
150497;NOVA IPIXUNA;PA;Brasil
150658;SANTA MARIA DAS BARREIRAS;PA;Brasil
150835;VITORIA DO XINGU;PA;Brasil
170380;BURITI DO TOCANTINS;TO;Brasil
171245;LUZINOPOLIS;TO;Brasil
171620;PARANA;TO;Brasil
171865;RIO DA CONCEICAO;TO;Brasil
354990;SAO JOSE DOS CAMPOS;SP;Brasil
420200;BALNEARIO CAMBORIU;SC;Brasil
420460;CRICIUMA;SC;Brasil
430587;CORONEL BARROS;RS;Brasil
430607;CRISTAL DO SUL;RS;Brasil
430660;DOM PEDRITO;RS;Brasil
430670;DONA FRANCISCA;RS;Brasil
430695;ENTRE RIOS DO SUL;RS;Brasil
430755;ESTACAO;RS;Brasil
430770;ESTEIO;RS;Brasil
430807;FAZENDA VILANOVA;RS;Brasil
430830;FONTOURA XAVIER;RS;Brasil
430850;FREDERICO WESTPHALEN;RS;Brasil
430925;GUABIJU;RS;Brasil
430980;IBIACA;RS;Brasil
431010;IGREJINHA;RS;Brasil
431033;IMBE;RS;Brasil
431050;IRAI;RS;Brasil
431065;ITATI;RS;Brasil
431080;IVOTI;RS;Brasil
431110;JAGUARI;RS;Brasil
431142;LAJEADO DO BUGRE;RS;Brasil
431179;MARATA;RS;Brasil
431220;MAXIMILIANO DE ALMEIDA;RS;Brasil
431240;MONTENEGRO;RS;Brasil
431245;MORRO REDONDO;RS;Brasil
431267;NICOLAU VERGUEIRO;RS;Brasil
431306;NOVA HARTZ;RS;Brasil
431349;NOVO BARREIRO;RS;Brasil
431342;NOVO MACHADO;RS;Brasil
431395;PANTANO GRANDE;RS;Brasil
431417;PEDRAS ALTAS;RS;Brasil
431449;PINHEIRINHO DO VALE;RS;Brasil
431505;PORTO MAUA;RS;Brasil
431507;PORTO VERA CRUZ;RS;Brasil
431535;QUINZE DE NOVEMBRO;RS;Brasil
241255;SAO MIGUEL DO GOSTOSO;RN;Brasil
430540;CHIAPETTA;RS;Brasil
431600;ROLANTE;RS;Brasil
431640;ROSARIO DO SUL;RS;Brasil
431650;SALVADOR DO SUL;RS;Brasil
431700;SANTANA DA BOA VISTA;RS;Brasil
431770;SANTO ANTONIO DAS MISSOES;RS;Brasil
431795;SANTO EXPEDITO DO SUL;RS;Brasil
431846;SAO JOSE DO HERVAL;RS;Brasil
431848;SAO JOSE DO HORTENCIO;RS;Brasil
431971;SAO VALENTIM DO SUL;RS;Brasil
431990;SAPIRANGA;RS;Brasil
432030;SELBACH;RS;Brasil
432032;SENADOR SALGADO FILHO;RS;Brasil
432060;SEVERIANO DE ALMEIDA;RS;Brasil
432090;TAPEJARA;RS;Brasil
432150;TORRES;RS;Brasil
432160;TRAMANDAI;RS;Brasil
432170;TRES COROAS;RS;Brasil
432218;TUPANCI DO SUL;RS;Brasil
432252;VALE VERDE;RS;Brasil
432255;VANINI;RS;Brasil
432285;VESPASIANO CORREA;RS;Brasil
432310;VICENTE DUTRA;RS;Brasil
432345;VILA NOVA DO SUL;RS;Brasil
500025;ALCINOPOLIS;MS;Brasil
500190;BATAGUASSU;MS;Brasil
500210;BELA VISTA;MS;Brasil
500290;CASSILANDIA;MS;Brasil
500380;FATIMA DO SUL;MS;Brasil
500510;JATEI;MS;Brasil
500515;JUTI;MS;Brasil
500580;NIOAQUE;MS;Brasil
500600;NOVA ALVORADA DO SUL;MS;Brasil
500755;SANTA RITA DO PARDO;MS;Brasil
500770;SETE QUEDAS;MS;Brasil
500795;TACURU;MS;Brasil
510010;ACORIZAL;MT;Brasil
510120;ARAGUAINHA;MT;Brasil
510350;DIAMANTINO;MT;Brasil
510517;JURUENA;MT;Brasil
510523;LAMBARI D'OESTE;MT;Brasil
510630;PARANATINGA;MT;Brasil
510677;PORTO ALEGRE DO NORTE;MT;Brasil
510779;SANTO ANTONIO DO LESTE;MT;Brasil
510780;SANTO ANTONIO DO LEVERGER;MT;Brasil
510730;SAO JOSE DO RIO CLARO;MT;Brasil
520030;ALEXANIA;GO;Brasil
520170;ARAGARCAS;GO;Brasil
520235;ARENOPOLIS;GO;Brasil
520480;CAMPO ALEGRE DE GOIAS;GO;Brasil
520505;CASTELANDIA;GO;Brasil
520753;FAINA;GO;Brasil
520960;HEITORAI;GO;Brasil
521060;ITAGUARU;GO;Brasil
521090;ITAPACI;GO;Brasil
521225;LAGOA SANTA;GO;Brasil
521410;MUTUNOPOLIS;GO;Brasil
521487;NOVA IGUACU DE GOIAS;GO;Brasil
521690;PILAR DE GOIAS;GO;Brasil
521710;PIRACANJUBA;GO;Brasil
522200;VIANOPOLIS;GO;Brasil
430510;CAXIAS DO SUL;RS;Brasil
431490;PORTO ALEGRE;RS;Brasil
432260;VENANCIO AIRES;RS;Brasil
500270;CAMPO GRANDE;MS;Brasil
500540;MARACAJU;MS;Brasil
500769;SAO GABRIEL DO OESTE;MS;Brasil
520110;ANAPOLIS;GO;Brasil
520800;FORMOSA;GO;Brasil
521015;IPIRANGA DE GOIAS;GO;Brasil
313780;LAMBARI;MG;Brasil
313960;MANTENA;MG;Brasil
314310;MONTE CARMELO;MG;Brasil
314690;PAPAGAIOS;MG;Brasil
314800;PATOS DE MINAS;MG;Brasil
315180;POCOS DE CALDAS;MG;Brasil
315720;SANTA BARBARA;MG;Brasil
315970;SANTA ROSA DA SERRA;MG;Brasil
316370;SAO LOURENCO;MG;Brasil
230510;GUARAMIRANGA;CE;Brasil
354540;SALTO GRANDE;SP;Brasil
354580;SANTA BARBARA D'OESTE;SP;Brasil
354640;SANTA CRUZ DO RIO PARDO;SP;Brasil
354690;SANTA LUCIA;SP;Brasil
354720;SANTANA DA PONTE PENSA;SP;Brasil
354800;SANTO ANTONIO DE POSSE;SP;Brasil
354840;SANTOPOLIS DO AGUAPEI;SP;Brasil
354890;SAO CARLOS;SP;Brasil
354920;SAO JOAO DAS DUAS PONTES;SP;Brasil
354960;SAO JOSE DO BARREIRO;SP;Brasil
355010;SAO MANUEL;SP;Brasil
355060;SAO ROQUE;SP;Brasil
355090;SAO SIMAO;SP;Brasil
355150;SERRANA;SP;Brasil
355190;SEVERINIA;SP;Brasil
355230;SUD MENNUCCI;SP;Brasil
355270;TABATINGA;SP;Brasil
355320;TAIUVA;SP;Brasil
355360;TAPIRATIBA;SP;Brasil
355385;TAQUARIVAI;SP;Brasil
355420;TEJUPA;SP;Brasil
355430;TEODORO SAMPAIO;SP;Brasil
355470;TORRINHA;SP;Brasil
355490;TRES FRONTEIRAS;SP;Brasil
355535;UBARANA;SP;Brasil
355610;VALENTIM GENTIL;SP;Brasil
355645;VARGEM GRANDE PAULISTA;SP;Brasil
355700;VOTORANTIM;SP;Brasil
355730;ESTIVA GERBI;SP;Brasil
410520;CERRO AZUL;PR;Brasil
410830;FOZ DO IGUACU;PR;Brasil
411730;ORTIGUEIRA;PR;Brasil
412220;RIO BRANCO DO SUL;PR;Brasil
420245;BOMBINHAS;SC;Brasil
420730;IMBITUBA;SC;Brasil
420940;LAGUNA;SC;Brasil
421480;RIO DO SUL;SC;Brasil
421620;SAO FRANCISCO DO SUL;SC;Brasil
430460;CANOAS;RS;Brasil
430900;GIRUA;RS;Brasil
431680;SANTA CRUZ DO SUL;RS;Brasil
500110;AQUIDAUANA;MS;Brasil
500370;DOURADOS;MS;Brasil
500630;PARANAIBA;MS;Brasil
510025;ALTA FLORESTA;MT;Brasil
520060;ALTO PARAISO DE GOIAS;GO;Brasil
520545;CEZARINA;GO;Brasil
521000;INHUMAS;GO;Brasil
521250;LUZIANIA;GO;Brasil
521770;PONTALINA;GO;Brasil
522160;URUACU;GO;Brasil
260680;IGARASSU;PE;Brasil
310930;BURITIS;MG;Brasil
353490;PACAEMBU;SP;Brasil
410442;CANDOI;PR;Brasil
120034;MANOEL URBANO;AC;Brasil
150130;BARCARENA;PA;Brasil
150550;PARAGOMINAS;PA;Brasil
150840;XINGUARA;PA;Brasil
313753;LAGOA GRANDE;MG;Brasil
313880;LUZ;MG;Brasil
314130;MEDEIROS;MG;Brasil
314330;MONTES CLAROS;MG;Brasil
314650;PAINS;MG;Brasil
314740;PARAOPEBA;MG;Brasil
314930;PEDRO LEOPOLDO;MG;Brasil
315100;PIRANGUINHO;MG;Brasil
315340;PRESIDENTE OLEGARIO;MG;Brasil
315470;RIBEIRAO VERMELHO;MG;Brasil
315750;SANTA EFIGENIA DE MINAS;MG;Brasil
316090;SAO BRAS DO SUACUI;MG;Brasil
110013;MACHADINHO D'OESTE;RO;Brasil
110100;GOVERNADOR JORGE TEIXEIRA;RO;Brasil
120020;CRUZEIRO DO SUL;AC;Brasil
130006;AMATURA;AM;Brasil
130090;CANUTAMA;AM;Brasil
130210;JAPURA;AM;Brasil
241105;TIBAU;RN;Brasil
250115;AREIA DE BARAUNAS;PB;Brasil
316210;SAO GOTARDO;MG;Brasil
412720;TERRA BOA;PR;Brasil
510637;PEDRA PRETA;MT;Brasil
313620;JOAO MONLEVADE;MG;Brasil
355580;URANIA;SP;Brasil
150475;MOJUI DOS CAMPOS;PA;Brasil
421265;PESCARIA BRAVA;SC;Brasil
422000;BALNEARIO RINCAO;SC;Brasil
431454;PINTO BANDEIRA;RS;Brasil
500627;PARAISO DAS AGUAS;MS;Brasil
500200;BATAYPORA;MS;Brasil
500230;BRASILANDIA;MS;Brasil
500260;CAMAPUA;MS;Brasil
500310;CORGUINHO;MS;Brasil
500320;CORUMBA;MS;Brasil
500325;COSTA RICA;MS;Brasil
500330;COXIM;MS;Brasil
500375;ELDORADO;MS;Brasil
500400;GLORIA DE DOURADOS;MS;Brasil
500430;IGUATEMI;MS;Brasil
500440;INOCENCIA;MS;Brasil
500450;ITAPORA;MS;Brasil
500470;IVINHEMA;MS;Brasil
500480;JAPORA;MS;Brasil
500490;JARAGUARI;MS;Brasil
500520;LADARIO;MS;Brasil
500560;MIRANDA;MS;Brasil
500568;MUNDO NOVO;MS;Brasil
500620;NOVA ANDRADINA;MS;Brasil
500640;PEDRO GOMES;MS;Brasil
500660;PONTA PORA;MS;Brasil
500710;RIBAS DO RIO PARDO;MS;Brasil
500720;RIO BRILHANTE;MS;Brasil
500730;RIO NEGRO;MS;Brasil
500750;ROCHEDO;MS;Brasil
500780;SELVIRIA;MS;Brasil
500790;SIDROLANDIA;MS;Brasil
500800;TERENOS;MS;Brasil
500830;TRES LAGOAS;MS;Brasil
510030;ALTO ARAGUAIA;MT;Brasil
510035;ALTO BOA VISTA;MT;Brasil
510050;ALTO PARAGUAI;MT;Brasil
510060;ALTO TAQUARI;MT;Brasil
510130;ARENAPOLIS;MT;Brasil
510160;BARAO DE MELGACO;MT;Brasil
510180;BARRA DO GARCAS;MT;Brasil
510185;BOM JESUS DO ARAGUAIA;MT;Brasil
510267;CAMPO VERDE;MT;Brasil
510268;CAMPOS DE JULIO;MT;Brasil
510270;CANARANA;MT;Brasil
510300;CHAPADA DOS GUIMARAES;MT;Brasil
510305;CLAUDIA;MT;Brasil
510320;COLIDER;MT;Brasil
510330;COMODORO;MT;Brasil
510335;CONFRESA;MT;Brasil
510343;CURVELANDIA;MT;Brasil
510345;DENISE;MT;Brasil
510370;FELIZ NATAL;MT;Brasil
510380;FIGUEIROPOLIS D'OESTE;MT;Brasil
510390;GENERAL CARNEIRO;MT;Brasil
510455;ITAUBA;MT;Brasil
510490;JANGADA;MT;Brasil
510500;JAURU;MT;Brasil
510525;LUCAS DO RIO VERDE;MT;Brasil
510530;LUCIARA;MT;Brasil
510558;MARCELANDIA;MT;Brasil
510562;MIRASSOL D'OESTE;MT;Brasil
510590;NOBRES;MT;Brasil
510610;NOSSA SENHORA DO LIVRAMENTO;MT;Brasil
510615;NOVA BANDEIRANTES;MT;Brasil
510619;NOVA SANTA HELENA;MT;Brasil
510620;NOVA BRASILANDIA;MT;Brasil
510624;NOVA UBIRATA;MT;Brasil
510626;NOVO MUNDO;MT;Brasil
510627;NOVO HORIZONTE DO NORTE;MT;Brasil
510631;NOVO SANTO ANTONIO;MT;Brasil
510645;PLANALTO DA SERRA;MT;Brasil
510650;POCONE;MT;Brasil
510675;PONTES E LACERDA;MT;Brasil
510682;PORTO ESPERIDIAO;MT;Brasil
510700;POXOREO;MT;Brasil
510704;PRIMAVERA DO LESTE;MT;Brasil
510706;QUERENCIA;MT;Brasil
510715;RESERVA DO CABACAL;MT;Brasil
510724;SANTA CARMEM;MT;Brasil
510726;SANTO AFONSO;MT;Brasil
510735;SAO JOSE DO XINGU;MT;Brasil
510740;SAO PEDRO DA CIPA;MT;Brasil
510760;RONDONOPOLIS;MT;Brasil
510776;SANTA RITA DO TRIVELATO;MT;Brasil
510785;SAO FELIX DO ARAGUAIA;MT;Brasil
510788;SERRA NOVA DOURADA;MT;Brasil
510790;SINOP;MT;Brasil
521880;RIO VERDE;GO;Brasil
521900;SANCLERLANDIA;GO;Brasil
521920;SANTA CRUZ DE GOIAS;GO;Brasil
521925;SANTA FE DE GOIAS;GO;Brasil
521940;SANTA RITA DO ARAGUAIA;GO;Brasil
521945;SANTA RITA DO NOVO DESTINO;GO;Brasil
521960;SANTA TEREZA DE GOIAS;GO;Brasil
521970;SANTA TEREZINHA DE GOIAS;GO;Brasil
521973;SANTO ANTONIO DE GOIAS;GO;Brasil
521975;SANTO ANTONIO DO DESCOBERTO;GO;Brasil
521980;SAO DOMINGOS;GO;Brasil
522000;SAO JOAO D'ALIANCA;GO;Brasil
522005;SAO JOAO DA PARAUNA;GO;Brasil
522015;SAO LUIZ DO NORTE;GO;Brasil
522020;SAO MIGUEL DO ARAGUAIA;GO;Brasil
522026;SAO MIGUEL DO PASSA QUATRO;GO;Brasil
522040;SAO SIMAO;GO;Brasil
522045;SENADOR CANEDO;GO;Brasil
522060;SILVANIA;GO;Brasil
522108;TERESINA DE GOIAS;GO;Brasil
522130;TRES RANCHOS;GO;Brasil
522140;TRINDADE;GO;Brasil
522145;TROMBAS;GO;Brasil
522155;TURVELANDIA;GO;Brasil
522157;UIRAPURU;GO;Brasil
522180;URUTAI;GO;Brasil
522190;VARJAO;GO;Brasil
522205;VICENTINOPOLIS;GO;Brasil
522230;VILA PROPICIO;GO;Brasil
530005;BRASILIA - ASA NORTE;DF;Brasil
530015;BRASILIA - ASA SUL;DF;Brasil
530030;CANDANGOLANDIA;DF;Brasil
530040;CEILANDIA;DF;Brasil
530060;GAMA;DF;Brasil
530070;GUARA;DF;Brasil
530090;LAGO SUL;DF;Brasil
530110;PARANOA;DF;Brasil
530120;PLANALTINA;DF;Brasil
530130;RECANTO DAS EMAS;DF;Brasil
530140;SAMAMBAIA;DF;Brasil
530150;SANTA MARIA;DF;Brasil
530170;SOBRADINHO;DF;Brasil
510452;IPIRANGA DO NORTE;MT;Brasil
220095;AROEIRAS DO ITAIM;PI;Brasil
999999;SAS;DF;Brasil
111111;DATA;UF;Brasil
222222;DRAC/CGSOS;DF;Brasil
291690;ITIRUCU;BA;Brasil
250750;JOAO PESSOA;PB;Brasil
261250;SANTA CRUZ DO CAPIBARIBE;PE;Brasil
290070;ALAGOINHAS;BA;Brasil
313520;JANUARIA;MG;Brasil
353070;MOGI GUACU;SP;Brasil
355670;VINHEDO;SP;Brasil
420890;JARAGUA DO SUL;SC;Brasil
311490;CASA GRANDE;MG;Brasil
314050;MARTINHO CAMPOS;MG;Brasil
311265;CAPITAO ANDRADE;MG;Brasil
316900;TOCANTINS;MG;Brasil
315060;PIRACEMA;MG;Brasil
293280;UTINGA;BA;Brasil
312090;CURVELO;MG;Brasil
290500;CACULE;BA;Brasil
310710;BOA ESPERANCA;MG;Brasil
292500;PLANALTO;BA;Brasil
311220;CAPELA NOVA;MG;Brasil
315910;SANTANA DOS MONTES;MG;Brasil
110011;JARU;RO;Brasil
110018;PIMENTA BUENO;RO;Brasil
130190;ITACOATIARA;AM;Brasil
130420;TEFE;AM;Brasil
150034;AGUA AZUL DO NORTE;PA;Brasil
150220;CAPANEMA;PA;Brasil
150276;CUMARU DO NORTE;PA;Brasil
150760;SAO MIGUEL DO GUAMA;PA;Brasil
170950;GURUPI;TO;Brasil
313652;JOSE GONCALVES DE MINAS;MG;Brasil
313660;NOVA UNIAO;MG;Brasil
313665;JUATUBA;MG;Brasil
313690;JURUAIA;MG;Brasil
313710;LAGAMAR;MG;Brasil
313720;LAGOA DA PRATA;MG;Brasil
313740;LAGOA DOURADA;MG;Brasil
313750;LAGOA FORMOSA;MG;Brasil
313770;LAJINHA;MG;Brasil
313790;LAMIM;MG;Brasil
313820;LAVRAS;MG;Brasil
313830;LEANDRO FERREIRA;MG;Brasil
313835;LEME DO PRADO;MG;Brasil
313860;LIMA DUARTE;MG;Brasil
